cmdCode,refYear,avg_weight,total_weight,volatility,total_value,country_diversity,unit_value,growth,log_weight,log_unit_value,UMAP1,UMAP2
6101,2019,1656.342253968254,104349.562,5701.793699566496,4492805.0,63,43.05533165493253,0.48498840480324823,11.555511298211975,3.785446381492207,-0.4045328,-6.546938
6101,2020,2849.0218928571435,159545.22600000002,11431.865767365764,4561129.0,56,28.588313886442524,0.5289496471484951,11.980088977399678,3.38737948224183,-0.49713466,-6.420388
6101,2021,2053.20372,153990.279,8330.656807514997,7956623.0,75,51.66964467898866,-0.03481738149908675,11.944651249922105,3.9640392872980343,0.49799487,-5.224368
6101,2022,11967.34102739726,873615.895,63819.24296520043,15788450.0,73,18.07253060566386,4.673188597833503,13.680397223300425,2.9482491116821716,-3.3356452,-2.5014558
6101,2023,15868.13096969697,1047296.644,82066.75809320578,26665426.0,66,25.46119683734472,0.19880676392683982,13.861723732164512,3.2756793896119,-0.66670257,-2.088008
6101,2024,2573.406405063291,203299.106,9012.748529530074,11605030.0,79,57.08352696810637,-0.8058820228588454,12.222438521013252,4.061882094707679,0.8059789,-4.152588
6102,2018,2892.1925312500002,92550.16100000001,7004.922728367567,6810184.0,32,73.58370775742266,0.0,11.435516862493463,4.311922088685507,0.6749216,-6.352223
6102,2019,2273.5975757575757,75028.72,6474.191498186777,7825508.0,33,104.30016665479167,-0.18931832004052385,11.225639580692214,4.656815001805265,0.71728337,-6.4987965
6102,2020,1882.7136190476192,79073.97200000001,6826.704398422246,7626940.0,42,96.45322989344137,0.05391604708170439,11.278151694079572,4.579372569513514,0.5236043,-6.375066
6102,2021,1924.085574074074,103900.621,7492.692136921954,9575347.0,54,92.15870807844202,0.3139673949855457,11.55119977850556,4.534304577148857,0.18811132,-6.483139
6102,2022,1927.340195652174,88657.649,5100.487076761808,8601076.0,46,97.01448320497407,-0.14670722709154926,11.392548870195126,4.585115255556888,0.7712863,-6.1992917
6102,2023,8446.373057142859,591246.1140000001,56056.89880556233,14140208.0,70,23.91594238871578,5.668867499520544,13.289989337592434,3.2155078551687963,-3.3095605,-2.4826355
6102,2024,5012.26561038961,385944.45199999993,33832.435174715574,15117968.0,77,39.17135722930623,-0.3472355371793616,12.863451322398737,3.6931542349377406,1.0471208,-2.0578585
6103,2018,15714.680450000002,942880.827,101017.77034939539,43072638.0,60,45.68195339913759,0.0,13.756696237750162,3.8433576531395888,1.7885343,-1.628054
6103,2019,19794.547784615384,1286645.606,118590.74093679938,73227086.0,65,56.913174582390084,0.364589849699001,14.06754986145965,4.058944898978662,1.9559664,-1.1338261
6103,2020,20059.244276923077,1303850.878,113279.25353206322,87325139.0,65,66.97479019524273,0.013372191938298306,14.08083342452605,4.219136904014952,2.1574852,-1.4080191
6103,2021,19047.343602941175,1295219.365,99857.44943164877,83816231.0,68,64.71199648866838,-0.0066200154830896585,14.074191404662345,4.185281503779035,2.0783246,-1.3793215
6103,2022,17763.28387878788,1172376.736,66645.4803614863,52912328.0,66,45.13252982184292,-0.09484310713652733,13.974544497532793,3.831518337207195,1.4617039,-1.5774484
6103,2023,10820.436623188405,746610.127,51719.91135555479,15173436.0,69,20.323104993162886,-0.36316535114187054,13.523299748914381,3.0597912262715177,0.09651894,-1.362358
6103,2024,10500.977479452054,766571.3559999999,57398.52256798686,12374179.0,73,16.142240253474668,0.02673581334907338,13.549684370751393,2.8415456078652714,-0.9216407,-2.0878613
6104,2018,30152.915475409834,1839327.8439999998,153082.86665053232,70661955.0,61,38.41727032538827,0.0,14.424911304348882,3.674204053395667,1.2338829,-1.6716993
6104,2019,27177.06901369863,1983926.038,149182.4050334771,62806816.0,73,31.65784147038265,0.07861469311829761,14.500588790949118,3.486084994433008,0.0014734009,-1.7930025
6104,2020,21741.426714285713,1826279.844,93634.44905321962,50011003.0,84,27.38408528368592,-0.07946172940949114,14.417792131158361,3.345828610762097,0.31793588,-0.99556786
6104,2021,25814.31131632653,2529802.509,121341.70058837076,64942221.0,98,25.67086591500188,0.38522172125555154,14.743652193260788,3.283571805420958,0.78212696,0.9014077
6104,2022,20138.84687850467,2154856.616,93006.8819911559,68914887.0,107,31.981193777938138,-0.14821152705244633,14.583235207875454,3.495937513502983,0.8952663,1.1802382
6104,2023,21199.84372881356,2501581.56,101892.10288013224,76620241.0,118,30.62871993666654,0.16090395130030322,14.732434113563253,3.454065566586094,1.1553272,1.5514036
6104,2024,20887.516122641508,2214076.709,93064.8884450413,71444773.0,106,32.26842715500863,-0.11492923340864414,14.610346490550755,3.5046088137403104,0.87969196,1.1105698
6105,2018,20720.967708333334,994606.45,90755.79487902233,24972500.0,48,25.10792082634784,0.0,13.810103415683143,3.2622387482246253,-0.92143345,-2.6595938
6105,2019,16158.138716981131,856381.352,81957.37650179249,19533937.0,53,22.809857961476478,-0.13897466480335008,13.660472228292432,3.1700996949822997,-0.8887957,-2.795863
6105,2020,18586.43450819672,1133772.505,113994.41947861134,19138456.0,61,16.880331738140995,0.32391078151360775,13.94106201228037,2.8837013231605564,-2.2374947,-2.9327846
6105,2021,11094.645245901642,676773.3600000001,50023.15231990232,33727885.0,61,49.83630709097379,-0.4030783450688812,13.425093202395772,3.9286108058185936,1.5249888,-2.0574393
6105,2022,12052.704451612903,747267.676,67118.58635989825,49731591.0,62,66.5512407363027,0.104162368329628,13.524180072808104,4.212886431910399,2.269263,-1.2316511
6105,2023,12366.864791666665,890414.2649999999,78677.52739336538,52676580.0,72,59.15963172483636,0.19155999061305562,13.699443222776749,4.097001558027707,2.1906455,-0.99753606
6105,2024,14597.063887096774,905017.961,88040.344244742,55969239.0,62,61.843235617219044,0.016401013072269377,13.715711173843802,4.140643301833017,2.0283153,-1.4836553
6106,2018,32275.326869565215,1484665.0359999998,145876.02934409687,29717882.0,46,20.016556785122532,0.0,14.210700413344542,3.045310545424117,-1.1827514,-2.3867044
6106,2019,24585.381491525426,1450537.5080000001,115242.32355339367,25396840.0,59,17.508571725938776,-0.022986685327989198,14.187445430278068,2.918233961314282,-1.1754022,-2.1117325
6106,2020,42919.455285714284,2103053.309,182013.91975253113,24658048.0,49,11.724880151380072,0.4498441421895307,14.558901278887765,2.5435591440331033,-2.5189075,-3.1991
6106,2021,34784.30633962264,1843568.236,153783.33630491508,31290469.0,53,16.972775072255597,-0.12338492414316626,14.42721405277236,2.8888581169336502,-1.2829459,-2.171748
6106,2022,26660.756387096775,1652966.896,131407.5906902668,27353209.0,62,16.547947249382453,-0.10338719027484922,14.318082954956965,2.864936977223683,-1.1806101,-1.959099
6106,2023,27667.40645901639,1687711.7939999998,139044.62668396783,21858673.0,61,12.951662172236412,0.021019717989560815,14.338884793927015,2.6355986533009657,-1.3767064,-1.6708449
6106,2024,26449.36685,1586962.011,112317.64822437377,21645540.0,60,13.639608163239366,-0.05969608280168237,14.277332691738497,2.6837307433689275,-1.2877283,-1.8733906
6107,2018,10875.596675675675,402397.077,39012.96108720358,5535730.0,37,13.756884223058716,0.0,12.90519711892921,2.691709700889698,-2.3356261,-4.7345743
6107,2019,16885.235564102564,658524.187,61109.66673162602,7709497.0,39,11.707234376781201,0.6365034058137555,13.397758048484869,2.542171467250588,-2.7392378,-3.4486783
6107,2020,14334.464282608695,659385.357,48012.41785649128,7835186.0,46,11.88255989735016,0.0013077272133663609,13.399064919384495,2.5558744507223508,-2.4672015,-4.4458046
6107,2021,17959.694124999998,862065.318,78264.49917317476,8883090.0,48,10.304427999259444,0.30737710331046975,13.667087481721286,2.42519450730341,-2.5569105,-3.4883182
6107,2022,11652.150666666666,594259.684,52363.01812056008,6794649.0,51,11.433804417377514,-0.3106558498621794,13.295073364025903,2.520418926061017,-2.1479213,-4.3924046
6107,2023,3235.974036363636,177978.572,13148.000179390881,3823510.0,55,21.482979422817916,-0.7005037077359602,12.089424058643381,3.112758552845511,-0.37859666,-4.1796336
6107,2024,4153.646928571428,174453.17099999997,15776.384504238007,2917177.0,42,16.721834193448274,-0.01980800812358474,12.06941735575873,2.874797449608444,-1.6929576,-5.053103
6108,2018,12851.755228571428,449811.43299999996,56692.025301356865,8161351.0,35,18.14393855120587,0.0,13.016585959299197,2.9519861407809183,-2.0399158,-5.0560904
6108,2019,10714.911973684211,407166.655,41515.75688870381,6479195.0,38,15.912882158741821,-0.09480590058723548,12.916980308352306,2.8280755894717307,-2.2070365,-4.9609933
6108,2020,8810.539641509433,466958.60099999997,43236.53347115629,5964709.0,53,12.773528503841023,0.1468488277852713,13.053998025414398,2.6227485256553202,-2.4920404,-3.9039137
6108,2021,10459.223950000001,627553.437,52709.02438724299,7250135.0,60,11.553016161695322,0.3439166462638945,13.349585698416558,2.529960968311967,-2.4684792,-3.281576
6108,2022,4686.764210526316,267145.56,20781.40014569216,5964505.0,57,22.326798169423714,-0.5743062753714152,12.49555270064196,3.1496028356986847,-0.4164859,-4.2017045
6108,2023,4154.353089285714,232643.773,14852.580084495145,6667690.0,56,28.660513513814703,-0.12914976763978414,12.357267989794957,3.3898166499049793,-0.27410787,-4.9140577
6108,2024,3374.4137068965515,195715.995,11422.183081485613,6058242.0,58,30.95425082640305,-0.15873099685328773,12.184424991718874,3.46430521818348,-0.1463399,-4.974064
6109,2018,150263.9017238095,15777709.680999998,714952.3082659084,195650544.0,105,12.400440111760707,0.0,16.574108785607596,2.595287550578755,-1.0499958,0.9391836
6109,2019,134575.31216666667,16956489.333,718148.652477573,198254034.0,126,11.691926914031358,0.07471170884957568,16.64616122900069,2.5409661152763325,0.5588732,4.309281
6109,2020,110682.58878625954,14499419.131,584302.9746805737,186453226.0,131,12.85935831742025,-0.14490441704923884,16.489619215625627,2.628960695245571,0.6202268,4.293688
6109,2021,112581.00711971831,15986503.011,607373.2404993944,221222128.0,142,13.838056255815768,0.10256161757684423,16.587255424945837,2.6971952490942734,0.7395743,4.0538044
6109,2022,102205.2443543307,12980066.033,495660.03585953277,225446088.0,127,17.368639529784943,-0.18806095216266683,16.37892543355662,2.9106448371369247,0.48245513,3.4119868
6109,2023,76958.49527702702,11389857.300999999,406688.40529081225,273165341.0,148,23.983210129945423,-0.12251160571580433,16.248233894696288,3.2182040044452056,0.6712695,3.3465176
6109,2024,81121.40563829787,11438118.195,432815.4861809727,262147056.0,141,22.918722427135844,0.004237181619102914,16.252462124368304,3.1746615174192576,0.71343577,3.291314
6110,2018,36315.41532432433,2687340.734,178349.175531536,109949864.0,74,40.91400193837835,0.0,14.804063060009572,3.7356199462443107,0.7308152,-1.6482956
6110,2019,28849.144710526318,2192534.998,140040.27131824652,93494009.0,76,42.641968810186064,-0.18412467378615638,14.600569421793804,3.7760192747544243,0.9292678,-1.3703549
6110,2020,18753.17677777778,1856564.501,87519.97341819036,101630511.0,99,54.74116894145293,-0.15323381259887203,14.434238833959101,4.020718993155273,1.5026599,0.20022713
6110,2021,21209.350008474576,2502703.301,94455.00544216146,141223232.0,118,56.42827575426752,0.3480292764684292,14.73288242560049,4.050536790992923,1.5051371,1.3371177
6110,2022,20165.593532258063,2500533.5979999998,92200.7664078174,159636886.0,124,63.841128200644235,-0.0008669437560310245,14.732015106178086,4.171940096479275,1.4555014,1.2563357
6110,2023,22195.130880733945,2419269.266,92875.33620093146,140550995.0,109,58.09646614174857,-0.032498796282920406,14.698976509684439,4.079171128068425,1.4073253,1.0077908
6110,2024,20327.851075630253,2419014.278,97181.96535479923,146406257.0,119,60.52310576727381,-0.00010539876796000769,14.698871105405209,4.11941280778648,1.5826828,1.2897063
6111,2018,8099.958384615385,421197.836,25344.404137100253,14666959.0,52,34.82201888607324,0.0,12.950860295705375,3.5785627570228833,-0.4998481,-5.144487
6111,2019,6430.044199999999,353652.431,19678.5040071004,11881318.0,55,33.596030900651165,-0.16036503330943042,12.77607270409953,3.5437389616295287,-0.3362043,-4.833632
6111,2020,4922.370727272727,216584.312,14849.482685046818,7946856.0,44,36.691743398124366,-0.3875786138735746,12.285739799615365,3.629441062460898,0.06570633,-4.4804363
6111,2021,2901.4325344827585,168283.087,8486.267176181836,6497883.0,58,38.612810804697126,-0.22301349785666846,12.033408824312316,3.6791525711130397,0.21091864,-4.9842935
6111,2022,3867.9457199999997,193397.286,12605.41492088579,5667342.0,50,29.304144423054083,0.14923780783745655,12.17250699950084,3.4112844828005904,-0.58889806,-5.827183
6111,2023,3102.981191489362,145840.116,7154.422919503372,5063619.0,47,34.72034402362433,-0.24590401956312868,11.89027306154488,3.5757203870824212,0.1856011,-4.882737
6111,2024,2562.0314423076925,133225.635,8107.432687017785,7579843.0,52,56.89477854575889,-0.08649527541516766,11.79980697956106,4.058627199955597,0.60706335,-5.751372
6112,2018,1356.9086153846151,35279.623999999996,3030.599084844026,1661776.0,26,47.102996334453486,0.0,10.471089197039143,3.8733444690271157,1.2587856,-6.6878676
6112,2019,1627.5293333333332,58591.056,6767.248352075752,1798095.0,36,30.688899001398973,0.6607619174172605,10.97835440323566,3.4559664303223516,-0.23938629,-6.737667
6112,2020,2837.5953809523808,119179.006,16503.788450779477,2463065.0,42,20.66693692662056,1.0340818912702305,11.688390284644987,3.075787454686067,-0.6227202,-6.577009
6112,2021,635.7787906976744,27338.487999999998,2273.214124653592,1431085.0,43,52.34689643215284,-0.7706098673116974,10.216087382962863,3.9768158023377587,1.3315136,-6.012093
6112,2022,810.3786909090909,44570.828,2169.731415964589,2412113.0,55,54.11864908468564,0.6303325919121792,10.704857279234613,4.009488117781797,-0.11912703,-6.7922425
6112,2023,890.152019607843,45397.753,3111.0286466529074,1947399.0,51,42.896374187442795,0.018553054477695508,10.723239916691863,3.7818317241290074,0.5738139,-6.3079505
6112,2024,552.0103859649123,31464.592,2065.7470872434537,1111970.0,57,35.34035972767928,-0.306913009549173,10.356649910339899,3.5929289618645255,1.1046027,-5.8444366
6113,2018,561.8399999999999,11236.8,1544.0120076162482,1359239.0,20,120.96317455850748,0.0,9.32703837475279,4.803719151286929,1.6896864,-7.321362
6113,2019,864.5347058823529,14697.09,1700.6663787583298,1209875.0,17,82.32071790522336,0.3079426527125162,9.595472832352149,4.4226972325969305,1.3452405,-7.3263264
6113,2020,1651.64895,33032.979,4691.656150599874,1887969.0,20,57.15406412309486,1.2475863589322782,10.405291977372169,4.063095766859429,0.3081811,-7.095014
6113,2021,821.0840000000001,14779.512,1946.2175202824155,2284016.0,18,154.53933795956596,-0.552583132148027,9.6010648353095,5.04689867685788,1.9632244,-7.007914
6113,2022,558.0088,8370.132,1095.1605786975583,1147413.0,15,137.08421801029132,-0.4336665513719262,9.032544399261093,4.927863774451772,1.8607938,-7.2352834
6113,2023,278.64344444444447,5015.582,419.1016517028132,456521.0,18,91.02054355984598,-0.40077623626485215,8.520504104290081,4.522011851684947,1.9532232,-7.2267165
6113,2024,406.858652173913,9357.749,1093.7691830962162,749146.0,23,80.05621863975448,0.8657354221304725,9.144066906693013,4.395142971206992,0.79402006,-7.3273296
6114,2018,9961.044196721312,607623.696,28044.046433972653,13180405.0,61,21.69172316146523,0.0,13.317312694039053,3.122000239560237,-0.73316014,-2.89285
6114,2019,15268.807140625,977203.657,56681.470695396034,14887613.0,64,15.234913309360206,0.6082382294057209,13.792451384011345,2.7871640658029615,-2.51413,-2.8646784
6114,2020,17764.10517948718,1385600.204,97805.68052256764,20775702.0,78,14.994009051102166,0.4179236785234419,14.141644685727574,2.7722142178156384,-2.175793,-2.456845
6114,2021,9015.936739726027,658163.382,27140.414938359496,35061592.0,73,53.271866771747455,-0.5249976291140903,13.39720999977616,3.9940059853416066,1.3776032,-1.9796364
6114,2022,15770.000238636363,1387760.021,75106.89207432975,39624413.0,88,28.55278463160991,1.1085342317023645,14.143202230153012,3.386177973984556,-2.8764238,-2.4894316
6114,2023,11315.451538461539,1029706.09,63880.41509400239,62239974.0,91,60.444407005439345,-0.25800853575677407,13.844784941121768,4.118132814871199,1.6299703,-0.849411
6114,2024,8670.085976190476,728287.222,31116.368546878915,29014308.0,84,39.839100733199686,-0.2927232060946634,13.498452158168059,3.7096399737886037,1.0120625,-1.299925
6115,2018,66407.21658227849,5246170.11,364892.0742422193,115421894.0,79,22.00117258492367,0.0,15.473009056109202,3.135545196582817,-1.2071992,-0.50819325
6115,2019,68137.50874025974,5246588.173,355207.15425060457,105672037.0,77,20.14109617823435,7.968918110434764e-05,15.473088742100105,3.0512188323727973,-1.4525634,-0.52511775
6115,2020,79090.091,7197198.2809999995,444803.2220134105,81727823.0,91,11.355505268729813,0.37178639597409835,15.789202519560535,2.5141017344950765,-1.4989208,-0.13301274
6115,2021,96359.20038202248,8575968.834,561848.2661693816,92239394.0,89,10.755565439358875,0.19157045549791785,15.964474644795862,2.464326782864846,-1.3364273,-0.03764176
6115,2022,48342.12421,4834212.421,233491.85308556212,84877342.0,100,17.557635992839717,-0.4363071374706444,15.391228989250298,2.920881348170224,-0.27956268,0.8005347
6115,2023,37192.71926923077,3868042.804,176309.520474919,65065144.0,104,16.82120578725198,-0.1998608114122009,15.168259460206814,2.880389084582457,-0.33449814,0.85234964
6115,2024,28827.806854368933,2969264.106,139316.90895277882,56434822.0,103,19.00633287754464,-0.2323600703359745,14.903825041103548,2.9960488673101304,-0.14423282,0.8126437
6116,2018,75268.41184,7526841.184,294349.7473311783,160680518.0,100,21.34766950331586,0.0,15.833986147143484,3.1067220428405053,-0.38470566,1.2789416
6116,2019,56928.39508490566,6034409.879,238004.07973732997,114437625.0,106,18.96417831977718,-0.19828122694716876,15.612988790350371,2.993939583634051,-0.27477387,1.0820881
6116,2020,52440.258972477066,5715988.228,243552.96848451524,102234006.0,109,17.88562220950433,-0.05276765373663472,15.55877793349548,2.9384009029081053,-0.30439845,1.3684047
6116,2021,58344.35350980392,5951124.058,246474.67176815428,101572399.0,102,17.067767031917406,0.041136514041120176,15.599090845025577,2.894129523748493,-0.51392037,1.0126691
6116,2022,54534.23803921569,5562492.28,253407.25424196268,95252290.0,102,17.124030956854266,-0.06530392816758179,15.531556997366016,2.897238734862044,-0.5141784,1.1162866
6116,2023,43449.0502293578,4735946.475000001,217587.65818734796,76334782.0,109,16.118168227394055,-0.14859271049631007,15.370692364901707,2.8401403689256774,-0.23875308,0.9724881
6116,2024,36855.50178846154,3832972.186,165340.03252610262,61079102.0,104,15.935180073332278,-0.19066395571964323,15.159151348773392,2.8293931194185338,-0.44381595,0.8932951
6117,2018,71683.87753623188,4946187.55,350938.7287983221,63900265.0,69,12.919094626726615,0.0,15.4141278480514,2.6332616116075713,-1.4889052,-0.92870855
6117,2019,38273.022346666665,2870476.676,184316.8358532812,46255437.0,75,16.11420060881341,-0.4196587478774435,14.86998901151726,2.8399085638398307,-0.3038873,-0.8687127
6117,2020,46370.70292957747,3292319.9080000003,207975.29679764205,53586128.0,71,16.27609998341137,0.14695929617788694,15.00710331719458,2.8493240424984343,-1.3545538,-1.0429523
6117,2021,43334.88495238095,3640130.3359999997,198569.119298981,61922783.0,84,17.01114446029083,0.10564296232418235,15.10753032028069,2.890990702992947,-1.2446047,-0.531221
6117,2022,56074.99639726028,4093474.737,252769.05650028528,65384150.0,73,15.972774769804088,0.12454070573147757,15.224904980579414,2.831610576180554,-1.39437,-0.86861384
6117,2023,37143.60553409091,3268637.287,192002.82572420922,59373037.0,88,18.164461757846258,-0.20150055954773083,14.99988403015017,2.953057613796669,-0.4491957,-0.2877931
6117,2024,35072.47574725275,3191595.293,184486.88823353712,53463658.0,91,16.75139016442435,-0.023570065209257307,14.976031754929187,2.876463831977141,-0.88140905,-0.05385179
6201,2018,67612.78545588236,4597669.411,376158.33906745154,37249438.0,68,8.101808692654586,0.0,15.341060300787824,2.2084731512077322,-1.6177772,-1.0356197
6201,2019,44688.30604225353,3172869.7290000003,233839.6471752799,36611732.0,71,11.538996280041872,-0.3098960700808856,14.970147328796223,2.5288434905373203,-0.7723234,-1.0538044
6201,2020,40484.90138356164,2955397.801,208329.18406519812,43528556.0,73,14.728493059464544,-0.06854108317536922,14.899144157753543,2.7554739120655563,-1.3291906,-1.0142728
6201,2021,42136.43329487179,3286641.797,209260.5410658502,49061258.0,78,14.927473399981555,0.11208101863238817,15.00537717530827,2.7680455049384602,-1.3634641,-0.8285038
6201,2022,29218.503368421054,2220606.256,152727.82088937145,48801921.0,76,21.976845678119187,-0.32435403881647884,14.6132912551823,3.1344869992096562,0.0022781768,-0.88691396
6201,2023,17458.058125,1396644.65,78429.77683616611,43646073.0,80,31.250664225842094,-0.37105254647179564,14.149583955384296,3.473538639179826,0.5808278,-1.1563227
6201,2024,14449.554525641026,1127065.253,69880.54039612727,36338116.0,78,32.241359498257694,-0.19301931740475287,13.935128578339276,3.503794868617123,0.5269631,-1.1011794
6202,2018,8192.503216666666,491550.19299999997,28669.369038763496,42328858.0,60,86.11299233059988,0.0,13.105321369808705,4.467206038412892,2.3781517,-1.3228897
6202,2019,12809.700342465754,935108.125,67585.10268756626,43693243.0,73,46.72533777840212,0.9023654925103448,13.748418512690545,3.8654624471855525,-2.6741035,-2.5721664
6202,2020,9658.82189041096,705093.998,48871.928288429306,48025934.0,73,68.11281068362163,-0.2459759688217873,13.466087821652753,4.235740106985785,1.894463,-1.467058
6202,2021,7357.4229010989,669525.4839999999,33454.94967215465,58785409.0,91,87.80160039421622,-0.05044506704196916,13.414326001209986,4.486404672293112,2.2725863,-0.7266707
6202,2022,9507.065,684508.68,35394.03824492511,76843904.0,72,112.26140185671237,0.02237882852566697,13.436458065319924,4.729698437941855,2.6183448,-1.1316662
6202,2023,11480.5366,861040.245,52853.813601884554,104609722.0,75,121.49225614869896,0.25789529067768724,13.665897685862992,4.80804781287396,2.7463892,-1.0698512
6202,2024,8123.805576923077,633656.835,35673.7544579772,80844368.0,78,127.58383329025784,-0.26407988630078494,13.359264395303962,4.856581090761441,2.5591352,-1.0583827
6203,2018,22586.991342465753,1648850.368,100101.58074201204,38059470.0,73,23.082428059340383,0.0,14.31558946285232,3.1814824483863977,-0.5416974,-1.8172954
6203,2019,13718.466740740741,1111195.806,62503.62729445338,31391784.0,81,28.250452197955603,-0.32607844376573525,13.920948196048089,3.3758950333175304,0.5496978,-1.2420663
6203,2020,8742.930344086022,813092.522,38851.667876320644,30965144.0,93,38.083174008039784,-0.2682725064208892,13.608601415124467,3.665692042096617,0.9047799,-1.149403
6203,2021,11156.515781249998,1071025.515,61066.94078521862,47726678.0,96,44.56166294035996,0.31722465281755463,13.884128106359658,3.819066637920773,1.5567193,0.25839704
6203,2022,8107.184164705882,689110.654,28405.204647907398,48180421.0,85,69.9168133887683,-0.3565880136851828,13.443158589116385,4.261507547720037,1.753402,-1.1333872
6203,2023,6888.522393258427,613078.493,25671.259172889,49928180.0,89,81.43847903651476,-0.11033374764802284,13.326249885140491,4.412052306513333,2.174448,-0.8793302
6203,2024,7131.217838709678,663203.2590000001,25097.189996359546,47255446.0,93,71.25333803573595,0.0817591329206846,13.404838304676451,4.280178527111956,2.0087256,-0.45130554
6204,2018,114162.11216666666,8904644.749,477041.66195331357,139749494.0,78,15.693999922420073,0.0,16.002083692780413,2.8150493687813705,-1.4582362,-0.5427567
6204,2019,114528.83434042553,10765710.428,572304.4501051308,143286632.0,94,13.3095379964261,0.20899943023656276,16.191876773731174,2.6609263076821237,-1.272033,0.27111086
6204,2020,91691.37505940595,9260828.881000001,436591.47136553103,157127038.0,101,16.966843899076146,-0.13978469484800804,16.041304222585133,2.888528053710775,-0.6954549,1.1902076
6204,2021,70665.04227433629,7985149.777000001,339851.8071087687,217262097.0,113,27.20826823133148,-0.13774999197072413,15.89309422198272,3.3396151346620435,0.41293806,1.8922272
6204,2022,80901.0432173913,9303619.969999999,448348.55072660104,219577809.0,115,23.601330418484025,0.1651152739548667,16.045914233958715,3.202800523528132,0.40186062,2.0222194
6204,2023,75830.08841880341,8872120.344999999,440876.4727038631,250461733.0,117,28.230200139375114,-0.046379756094014235,15.998424485218175,3.3752024261532583,0.5796679,2.1461487
6204,2024,62051.55807964601,7011826.062999999,317494.28075407224,240151535.0,113,34.24949975116999,-0.20967865737398317,15.76310886171285,3.5624513377014075,0.62786114,1.9032339
6205,2018,32883.400045454546,2170304.403,115685.26135209372,25055526.0,66,11.544705878748779,0.0,14.590378454323556,2.529298734246512,-1.4424478,-1.3544163
6205,2019,29634.3768961039,2281847.021,175111.2859853904,20507983.0,77,8.98744868137723,0.051394918540374146,14.640496208150411,2.3013291727940586,-1.5452689,-0.9710594
6205,2020,12164.73055263158,924519.522,52841.67885119361,13295095.0,76,14.380545443999418,-0.5948372027171054,13.73703052750778,2.7331034279479596,-0.10958428,-1.059943
6205,2021,8854.051988764044,788010.627,35306.538695076626,18411427.0,89,23.364439982326072,-0.1476538804769555,13.577268123807304,3.1931246915177187,0.38927472,-0.96584123
6205,2022,18867.16291011236,1679177.499,118775.98293804459,22656738.0,89,13.49275940957955,1.130907174935853,14.333815243095007,2.673649173645787,-2.819802,-2.5108826
6205,2023,22608.011302325584,1944288.972,154491.0111104984,25876933.0,86,13.309201138639535,0.15788174457904636,14.480407415430335,2.6609027666179985,-1.3114845,-0.53958267
6205,2024,22411.593041237113,2173924.525,182712.04161759946,20081417.0,97,9.237403032651635,0.11810772796997582,14.592045088946788,2.32604797735427,-1.3001956,-0.25659883
6206,2018,24646.356061538463,1602013.144,95128.69051156337,42245598.0,65,26.37031921878765,0.0,14.286772235535262,3.309459186075099,-0.41275752,-2.0272734
6206,2019,25080.57169333333,1881042.8769999999,112710.24816768845,38848585.0,75,20.652684462959932,0.17417443423922352,14.447337434433226,3.0751294404321237,-0.891749,-1.6402719
6206,2020,37624.667575,3009973.406,187834.88119478012,45298421.0,80,15.049442267392894,0.6001620392622238,14.917442133698875,2.7756740992770936,-2.303401,-2.2659485
6206,2021,34699.20584444445,3122928.526,187601.16903802048,60697177.0,90,19.43598020084196,0.03752694949890212,14.95428206988828,3.017297082630832,-1.0661032,-0.30739918
6206,2022,28381.311954022985,2469174.1399999997,133639.1473502703,63189898.0,87,25.591511338270546,-0.20934016918964238,14.719394701412964,3.280592042235786,0.23627323,-0.69448274
6206,2023,22552.19340449438,2007145.213,127732.69063058517,55055248.0,89,27.42962873009257,-0.1871188100973712,14.512224476644613,3.3474318664883858,0.3397224,-0.7977732
6206,2024,18195.450476190475,1528417.8399999999,85239.11205089404,46420425.0,84,30.371554024761732,-0.23851157848438154,14.239744321094978,3.445901559539881,0.47229272,-1.0245235
6207,2018,3039.3912162162164,112457.475,9405.514379520728,1822178.0,37,16.20326261090067,0.0,11.630339321377226,2.845099052511435,-1.7269137,-5.0476055
6207,2019,4400.687823529412,149623.386,11947.768496345318,1709118.0,34,11.422799909023427,0.3304885780158233,11.91588333925954,2.519533486607699,-2.4706454,-4.289642
6207,2020,3664.6365263157895,139256.188,10215.958057347732,1837183.0,38,13.192828457912457,-0.06928862042996409,11.844077775846882,2.6527367988573016,-1.9019666,-4.9212017
6207,2021,2684.2567083333333,128844.322,7627.580205727463,2495705.0,48,19.36992613442935,-0.07476770798867471,11.766367909639524,3.014059604038195,-1.5079365,-4.960934
6207,2022,2766.9150204081634,135578.836,9117.673979153846,2329116.0,49,17.179052931113972,0.05226861296999963,11.817315941366287,2.900269993394262,-1.5527655,-5.130464
6207,2023,2213.815488888889,99621.697,9878.072504242113,1481765.0,45,14.873918479677435,-0.2652120350111282,11.509145299137742,2.7646774151935745,-1.3997457,-4.654375
6207,2024,879.9575,42237.96,3798.463329368915,723231.0,48,17.122772974425782,-0.5760164575393651,10.651098296864914,2.8971693228150466,-0.7886619,-4.4969244
6208,2018,6595.974194444444,237455.071,18278.450114582127,5183722.0,36,21.830327641131614,0.0,12.377737921138317,3.128089811780451,-1.68047,-5.270626
6208,2019,5176.912454545454,170838.111,17795.246918707348,4094660.0,33,23.968071152320523,-0.2805455352857046,12.048477521242496,3.2175978547049064,-1.0349306,-4.931879
